Argument ID	Conclusion	Stance	Premise
A3148	"""Oh, yes,"" replied the second raven. ""If anyone with gloves on seizes the garment and throws it into the fire and burns it up, the young king will be saved. But what good will that do? If anyone knows it and tells it to the king, half his body will become stone, from his knees to his heart."""		
A3149	If anyone with gloves on seizes the garment and throws it into the fire and burns it up, the young king will be saved. But what good will that do? If anyone knows it and tells it to the king, half his body will become stone, from his knees to his heart		
A3150	When they reach land a chestnut horse will leap forward to meet him, and the prince will want to mount it, but if he does that, it will leap up into the air with him, and he will never see his bride again		
A3151	if someone else quickly mounts it, takes the gun from its saddlebag, and shoots the horse dead, then young king will be rescued		
A3152	"""I know more than that. Even if the horse is killed, still the young king will not keep his bride. When they enter the castle together, a ready-made wedding shirt will be lying there on a platter. It will appear to be woven of gold and silver, but it is nothing but sulfur and pitch. If he puts it on, it will burn him to the very marrow and bone."		
A3153	"""I know still more. Even if the wedding shirt is burned up, still the young king will not have his bride. After the wedding, when the dancing begins and the young queen is dancing, she will suddenly turn pale and fall down as if dead. If someone does not lift her up and draw three drops of blood from her right breast and spit them out again, she will die. But if anyone who knows that reveals it, his entire body will turn to stone, from the crown of his head to the soles of his feet."""		
A3154	"Then the third raven said, ""I know still more. Even if the wedding shirt is burned up, still the young king will not have his bride. After the wedding, when the dancing begins and the young queen is dancing, she will suddenly turn pale and fall down as if dead. If someone does not lift her up and draw three drops of blood from her right breast and spit them out again, she will die. But if anyone who knows that reveals it, his entire body will turn to stone, from the crown of his head to the soles of his feet."""		
A3156	From that time forth he became quiet and sad, for if he concealed what he had heard from his master, it would bring misfortune to the king, but if he revealed it to him, then he himself would have to sacrifice his life		
A3158	When they landed, what the raven foretold did indeed happen		
A3159	He was about to mount it when faithful Johannes pushed in front of him, quickly jumped onto the horse, drew the gun from its saddlebag, and shot the horse.		
A3160	faithful Johannes pushed in front of him, quickly jumped onto the horse, drew the gun from its saddlebag, and shot the horse		
A3162	faithful Johannes,		
A3163	faithful Johannes pushed him away, seized it with gloves, carried it quickly to the fire, and burned it up.		
A3164	pushed him away, seized it with gloves, carried it quickly to the fire, and burned it up		
A3166	Faithful Johannes was watchful and looked into her face		
A3168	He ran quickly to her, picked her up and carried her into a chamber. He laid her down, then knelt and sucked three drops of blood from her right breast, and spat them out. Immediately she breathed again and regained consciousness		
A3170	faithful Johannes		
A3173	"""Yes,"" answered the king. ""You are granted this right."""		
A3176	This caused the king and the queen great grief		
A3177	I have rewarded him very badly for his great loyalty.		
A3178	"He then ordered the stone figure to be taken up and placed in his bedroom next to his bed. Every time that he looked at it he wept, saying, ""Oh, if only I could bring you back to life again, my most faithful Johannes."		
A3180	, if only I could bring you back to life again, my most faithful Johannes.		
A3181	"Then the stone began to speak and said, ""You can bring me back to life again if you will in return give up what is dearest to you."" The king cried, ""For you I will give up everything I have in the world."" The stone continued, ""If you will cut off the heads of your two children with your own hand, then sprinkle their blood on me, I shall be restored to life."""		
