Argument ID	Self-direction: thought	Self-direction: action	Stimulation	Hedonism	Achievement	Power: dominance	Power: resources	Face	Security: personal	Security: societal	Tradition	Conformity: rules	Conformity: interpersonal	Humility	Benevolence: caring	Benevolence: dependability	Universalism: concern	Universalism: nature	Universalism: tolerance	Universalism: objectivity
A1873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1881	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
A1882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
A1891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
A1892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
A1894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1897	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
A1898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A1899	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
A1900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A1902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A1905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1907	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1908	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A1911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A1913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A1914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A1915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A1917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
A1923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A1924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A1926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A1929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A1933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A1934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A1935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A1941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A1943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A1944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1946	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
A1947	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
A1948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1949	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
A1950	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
A1951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A1952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1953	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
A1954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1957	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
A1958	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
A1959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A1960	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
A1961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1962	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
A1963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A1964	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
A1965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A1966	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
A1967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1969	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1970	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
A1971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A1973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A1974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A1975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
A1983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A1986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1995	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
A1996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A1998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A1999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
A2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A2006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A2015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A2019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A2026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2037	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2038	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
A2039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2042	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A2046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A2049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
A2056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A2057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A2062	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
A2063	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2064	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2066	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A2072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A2075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A2076	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
A2077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2078	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A2081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A2083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A2084	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2085	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2090	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2092	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
A2093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
A2094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2096	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
A2102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
A2103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A2105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A2106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A2107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A2113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A2114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2116	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A2121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2127	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A2131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
A2136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A2137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
A2138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A2139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A2141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A2142	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
A2144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
A2146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2147	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A2154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A2157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2162	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A2166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A2170	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2176	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A2178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2179	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
