Argument ID	Conclusion	Stance	Premise
A1858	All at once all the chests and boxes are full, and no one brought it here, and I don't know where it came from.		
A1859	"""How did you know that I am a queen?"""		
A1860	"She said, ""I am your wife, and this is your son Filled-with-Grief."""		
A1861	"One day he had gone into the forest to gather wood, where he was approached by an old man, whom he had never seen before, and who said, ""Why do you torment yourself with chopping wood? I will make you rich if you will promise me that which is standing behind your mill."" ""What can that be but my apple tree?"" thought the miller, said yes, and signed it over to the strange man"		
A1862	This frightened the father, and he promised to obey him		
A1863	"""My child, if I do not chop off both of your hands, then the devil will take me away, and in my fear I have promised him to do this"		
A1864	"Help me in my need, and forgive me of the evil that I am going to do to you."""		
A1865	The devil came a third time, but she had wept so long and so much onto the stumps, that they were entirely clean		
A1866	The devil came a third time, but she had wept so long and so much onto the stumps, that they were entirely clean. Then he had to give up, for he had lost all claim to her		
A1867	by the light of the moon she saw that inside there were trees full of beautiful fruit		
A1868	"Having walked the entire day without eating a bite, she was suffering from hunger, and she thought, ""Oh, if only I were inside the garden so I could eat of those fruits. Otherwise I shall perish."""		
A1869	She saw a fruit tree with beautiful pears, but they had all been counted		
A1870	She stepped up to the tree and ate from it with her mouth, enough to satisfy her hunger, but no more		
A1871	"""What can that be but my apple tree?"" thought the miller, said yes, and signed it over to the strange man. The latter, however, laughed mockingly and said, ""I will come in three years and get what belongs to me,"" then went away"		
A1872	"He answered, ""It comes from an strange man whom I met in the woods and who promised me great treasures if I would but sign over to him that which stands behind the mill. We can give up the large apple tree for all this."" ""Oh, husband!"" said the woman, terrified. ""That was the devil. He didn't mean the apple tree, but our daughter, who was just then standing behind the mill sweeping the yard."""		
A1873	The miller's daughter was a beautiful and pious girl, and she lived the three years worshipping God and without sin. When the time was up and the day came when the evil one was to get her, she washed herself clean and drew a circle around herself with chalk		
A1874	The next morning the devil returned, but she had wept into her hands, and they were entirely clean		
A1875	"she answered, ""I cannot remain here. I will go away"		
A1876	"""Someone dressed in snow-white came from heaven and closed the head gate so the spirit could walk through the moat. Because it must have been an angel I was afraid, and I asked no questions, and I did not call out. After the spirit had eaten the pear it went away again."""		
A1877	"She answered, ""I am not a spirit, but a poor human who has been abandoned by everyone except God."" The king said, ""Even if you have been abandoned by the whole world, I will not abandon you."""		
A1878	The devil came again and placed a different letter in his bag. This letter said that they should kill the queen with her child. The old mother was terribly frightened when she received this letter. She could not believe it, and wrote to the king again, but she got back the same answer, because each time the devil substituted a false letter		
A1879	"The white virgin came out, took him by the hand, led him inside, and said, ""Welcome, King,"" then asked him where he had come from"		
A1880	"The angel said to her, ""Go into the next room with your child. Your husband has come."""		
A1881	"The angel said to her, ""Go into the next room with your child. Your husband has come."" She went to where he was lying"		
A1882	"He saw her living hands and said, ""My wife had silver hands."" She answered, ""Our merciful God has caused my natural hands to grow back."""		
A1883	"After a year the king had to go out into the battlefield, and he left the young queen in the care of his mother, saying, ""If she has a child, support her and take good care of her, and immediately send me the news in a letter."""		
