Argument ID	Conclusion	Stance	Premise
B2078	/	/	But the grandmother saw what he was up to. There was a large stone trough in front of the house. Fetch a bucket, Little Red Cap, she said to the child. Yesterday I cooked some sausage. Carry the water that I boiled them with to the trough. Little Red Cap carried water until the large, large trough was clear full. The smell of sausage arose into the wolf's nose. He sniffed and looked down, stretching his neck so long that he could no longer hold himself, and he began to slide. He slid off the roof, fell into the trough, and drowned
B2080	/	/	Fetch a bucket, Little Red Cap, she said to the child. Yesterday I cooked some sausage. Carry the water that I boiled them with to the trough. Little Red Cap carried water until the large, large trough was clear full. The smell of sausage arose into the wolf's nose. He sniffed and looked down, stretching his neck so long that he could no longer hold himself, and he began to slide. He slid off the roof, fell into the trough, and drowned
B2081	/	/	They remained silent, and did not open the door
B2082	/	/	Everyone who saw her liked her, but most of all her grandmother, who did not know what to give the child next
B2083	/	/	she came to be known as Little Red Cap
B2087	/	/	Then she was satisfied, for she knew that the mirror spoke the truth
B2088	/	/	she knew that the mirror spoke the truth
B2089	/	/	it is true
B2090	/	/	she had no peace day and night
B2091	/	/	Because she was so beautiful the huntsman took pity on her
B2094	/	/	Then she began to run. She ran over sharp stones and through thorns, and wild animals jumped at her, but they did her no harm. She ran as far as her feet could carry her, and just as evening was about to fall she saw a little house and went inside in order to rest
B2099	/	/	The seventh dwarf had to sleep with his companions, one hour with each one
B2100	/	/	they did not wake her up, but let her continue to sleep there in the bed
B2102	/	/	there were seven little beds, all standing in a row and covered with snow-white sheets
B2103	/	/	Snow-White ate a few vegetables and a little bread from each little plate, and from each mug she drank a drop of wine
B2104	/	/	If you will keep house for us, and cook, make beds, wash, sew, and knit, and keep everything clean and orderly, then you can stay with us, and you shall have everything that you want.
B2107	/	/	she knew that the mirror did not lie
B2110	/	/	Knocking on the door she called out, Beautiful wares for sale, for sale! Snow-White peered out the window and said, Good day, dear woman, what do you have for sale?
B2111	/	/	I can let that honest woman in, thought Snow-White, then unbolted the door and bought the pretty bodice lace
B2114	/	/	all her blood ran to her heart because she knew that Snow-White had come back to life
B2118	/	/	After they had agreed on the purchase, the old woman said, Now let me comb your hair properly.
B2125	/	/	Now the apple had been so artfully made that only the red half was poisoned
B2128	/	/	If you will keep house for us, and cook, make beds, wash, sew, and knit, and keep everything clean and orderly, then you can stay with us, and you shall have everything that you want. Yes, said Snow-White, with all my heart.
B2133	/	/	They laid her on a bier, and all seven sat next to her and mourned for her and cried for three days
B2134	/	/	They lifted her up and looked for something poisonous. They undid her laces. They combed her hair. They washed her with water and wine. But nothing helped. The dear child was dead, and she remained dead. They laid her on a bier, and all seven sat next to her and mourned for her and cried for three days. They were going to bury her, but she still looked as fresh as a living person, and still had her beautiful red cheeks
B2135	/	/	They said, We cannot bury her in the black earth,
B2137	/	/	Then they put the coffin outside on a mountain, and one of them always stayed with it and watched over her
B2138	/	/	The animals too came and mourned for Snow-white, first an owl, then a raven, and finally a dove
B2139	/	/	Then they put a pair of iron shoes into burning coals. They were brought forth with tongs and placed before her. She was forced to step into the red-hot shoes and dance until she fell down dead
B2140	/	/	I Do here most humbly lay this small Present at Your Majesties Royal feet
B2142	/	/	the greatness of your Mercy and your Knowledge
B2144	/	/	you will not esteem the least work of Nature, or Art, unworthy your Observation
B2150	/	/	I could not but think my self oblig’d, in consideration of those many Ingagements you have laid upon me, to offer these my poor Labours to this MOST ILLUSTRIOUS ASSEMBLY.
B2153	/	/	grounded and confirm’d by Experiments
B2159	/	/	able to behold the works of Nature
B2162	/	/	By the addition of such artificial Instruments and methods, there may be, in some manner, a reparation made for the mischiefs, and imperfection, mankind has drawn upon it self
B2163	/	/	a reparation made for the mischiefs, and imperfection, mankind has drawn upon it self
B2166	/	/	upon the evidence, the strength, the integrity, and the right correspondence of all these, all the light, by which our actions are to be guided is to be renewed, and all our command over things is to be establisht.
B2167	/	/	It is therefore most worthy of our consideration, to recollect their several defects, that so we may the better understand how to supply them, and by what assistances we may inlarge their power, and secure them in performing their particular duties.
B2173	/	/	rrors of the understanding are answerable to the two other, being defective both in the quantity and goodness of its knowledge
B2174	/	/	not having a full sensation of the Object, we must be very lame and imperfect in our conceptions about it
B2176	/	/	some they incline to gross ignorance and stupidity
B2182	/	/	These being the dangers in the process of humane Reason
B2183	/	/	he remedies of them all can only proceed from the real, the mechanical, the experimental Philosophy
B2185	/	/	this intends the right ordering of them all, and the making them serviceable to each other.
B2186	/	/	The first thing to be undertaken in this weighty work, is a watchfulness over the failings and an inlargement of the dominion, of the Senses.
B2188	/	/	there should be a scrupulous choice, and a strict examination, of the reality, constancy, and certainty of the Particulars that we admit
B2189	/	/	This is the first rise whereon truth is to begin
B2190	/	/	The next care to be taken, in respect of the Senses, is a supplying of their infirmities with Instruments,
B2191	/	/	as it were, the adding of artificial Organs to the natural; this in one of them has been of late years accomplisht with prodigious benefit to all sorts of useful knowledge,
B2192	/	/	By this means the Heavens are open’d, and a vast number of new Stars, and new Motions, and new Productions appear in them, to which all the antient Astronomers were utterly Strangers.
B2193	/	/	by these helps the subtilty of the composition of Bodies, the structure of their parts, the various texture of their matter, the instruments and manner of their inward motions, and all the other possible appearances of things, may come to be more fully discovered
B2194	/	/	by these helps
B2196	/	/	Operative, and the Mechanick Knowledge, to which this Age seems so much inclined,
B2202	/	/	depth of Contemplation
B2204	/	/	sincere Hand
B2207	/	/	in this present condition of knowledge
B2208	/	/	only with resolution, and integrity,
B2209	/	/	plain intentions of imploying his Senses aright
B2210	/	/	may venture to compare the reality and the usefulness of his services, towards the true Philosophy
